id;description;DEF
858001620904929;Kannst du noch was anderes Ljudmila :D du bist selber voll das Äffchen;TRUE
1095963590442063;Überrollt  das Pack;FALSE
1095902123781543;Ekelhaftes Pack!;FALSE
1064801483558274;KOA - Kriminelle Ossis Abschieben bitte;FALSE
1052431618128594;Diese Erklärung sollte den Politikern und Organisatoren der Gegenveranstaltungen zugesendet werden, denn diese rufen zu Gegendemos auf und nehmen billigend in Kauf, dass von diesen Gewalt ausgeht!! Außerdem sollte es in den Medien verlesen, bzw.  abgedruckt werden, damit es auch die Gutmenschen lesen können!! Pegida ist und bleibt friedlich, weil jeder auf seinen Nebenmann achtet! Wir haben keine Gewalt nötig!! Die Politik soll endlich aufhören, der Antifa Geld für Gegendemos zu geben und sie von anderen Städten heran zukarren!;TRUE
894829230555501;vollpfosten. dachte immer journalisten sind studierte leute. na man kann sich ja auch mal irren...;FALSE
1013330305372059;Mir gehen die tierisch auf den Sack überall einmischen und nichts leisten . Vor wem haben die denn mehr Angst vor den sogenannten Nazis oder den armen harmlosen schutzsuchenden wie sie neuerdings in den Medien genannt werden.;FALSE
894800393891718;"Hab den Herrn Todenhöfer wegen seiner Kompetenz in Nahostfragen immer geschätzt. Aber über diesen Artikel und diese sog. ""online Petition"" bin ich schockiert und entsetzt. Jürgen Todenhöfer, wenden sie sich vertrauensvoll an unseren Staatsschutz oder an unsere Polizei, wenn sie bedroht werden. Auch Jürgen Elsässer, Hamed Abdel-Samad uva. werden beschützt.  Aber verfassen sie um Gottes Willen nie wieder solch ein hetzerisches und realitätsfremdes Pamphlet, was ihren Intellekt beleidigt";FALSE
858361400868951;Die Deppen sind genervt von der Polizei https://www.facebook.com/pegidawatch/photos/pcb.693425560767071/693424614100499/?type=1&theater;FALSE
1035408263164263;Hallo du pfeife, sag mir einfach nur schnell und ehrlich, wann und wo haben 100derte von deutschen gemeinsam vergewaltigt,  sexuelle ubergriffe, gestohlen und  Beleidigungen begangen haben. Ach du kannst dich nicht erinnern?;FALSE
1088889734482782;der islam ist eine friedliebende religion. dafür erhalten wir doch jeden tag unzaehlige male die beweise, osder irre ich mich ? wie blöd will man uns eigentlich verkaufen ??????;FALSE
1010285925676497;Ich hab gehört,man jetzt günstig Waffen kaufen.Jeder Flüchtling soll ja eine im Gepäck haben.Kontrolliert wird es nicht.;TRUE
960864323951991;Jasmin, die sind nicht belegt, die sind baufällig, weil alles Geld in die Asylindustrie geht.;FALSE
1035147829856973;War wieder sehr schön bei Euch trotz der Kälte! ?? Nur die Harten kommen in den Garten! ?? Tatjana sah auch wie immer sehr bezaubernd aus und ihre Rede wie auch immer sehr überzeugend! Der Franken Depp/Sepp ist lustig und auch peinlich zugleich! Ist sicher ein heimlicher Fan von #Pegida?! #Dresdenzeigtwiesgeht #AufdieStrasseueberall #Merkelmussweg #MontagistPegidaTag;FALSE
1134075059964249;Frau Merkel, sie sind Schwachsinnig!!!!!!!!!!!!!!!!!;TRUE
1096004477104641;Kill them all;FALSE
982711478433942;Nieder mit dem Pack!;FALSE
856841487687609;Need the same in England good luck in your battle against the cancer that's spreading across Europe;FALSE
1007224769315946;Wenn uns das nichts angeht, dann verschwinde einfach von hier und geh in dieses Drecksland zurück !;FALSE
856885577683200;Der Zentralrat sollte lieber seine Landsleute vor radikalen Islamisten warnen. Siehe Frankreich.;TRUE
993569787348111;Lol, das ist der Oberhammer. Hoffentlich schmeißen die beim Spiegel den Spasst dafür raus. Soviel Dünnschiss kann nichtmal dieses Hetzblatt verkraften.;FALSE
1063237200381369;Hmmm... Syrien: Chaos. Afghanistan: Chaos. Senegal: Chaos. Der ganze Mittlere Osten: Chaos. Quer durch alle Zonen hindurch Chaos und die einzig Konstante ist denen ihre religiöse Versklavung und das Patriarchentum der Familienoberhäupter (die oftmals so zivilisiert sind wie...... Mir fällt kein Tier ein.....).... Aber das darf man nicht sagen!;FALSE
1088445184527237;Die Islamisierung dieses Kontinents schreitet mit Gewalt und Terror voran. wir müssen auch aufpassen das es hier nicht zu einem Brüssel kommt. Wir werden seit Jahren vom Islam unterwandert und wir müssen den Mund halten weil die Politik und Medien die Augen verschlißen. Kriminelle Islamisten sofort abschieben und die Grenzen dicht machen nach USA Vorbild.;FALSE
1106133239425098;Dresden hat doch schon eine riesen Moschee.Hoffentlich hat die Pegida für diesen Schwachsinn eine Antwort.;FALSE
1011622892209467;Wer hätte das gedacht! Ich hatte eigentlich erwartet, daß die lieben Extremisten nach Vereitelung ihres Plans wieder nach hause gehen und brave Bürger werden!!! Natürlich ist das wieder nur ein Zufall mit dem Kennzeichen aus Hannover!!! Den Sprengstoff für die Anschläge hat man natürlich fachgerecht entsorgt!!!                    Natürlich geht der Spaß jetzt erst los ihr blinden Deppen da oben, wahrscheinlich laßt ihr es erstmal richtig knallen, bis ihr so reagiert wie es sich gehört!!! Aber aus Trotz so weitermachen wie gehabt sollte man aber bitte nicht liebe Mitmenschen!!! Der Dschihad klopft an deine Tür Deutschland, ALSO WACH ENDLICH AUF!!!!!!!!!!!!!!!!!!!!!!!!;FALSE
977051765666580;Wann gab es das jemals in der Geschichte der Menschheit, daß eine Regierung oder Herrscher ihr eigenes Volk fremden Invasoren ausgeliefert hat? Ägypter,Griechen, Römer, .... kennt ihr ein Beispiel? Die Regierung Merkel/Gauck prangert uns in aller Welt wegen unserer Geschichte an, lässt uns zahlen und ausbluten. Als nächtes kommt der Entzug der Meinungsfreiheit für Dissidenten. Neandertaler und Kannibalen hätten sich geschämt für Gauck und Merkel.;FALSE
1052437511461338;"Das weeß ich oh. Wird aber nie passieren! Weil das alles gewollt ist! Die da oben reiben sich die Hände, wenn die Roten uns die Köppe einschlaan 
und unsere Autos anzünden! Man stelle sich vor, von PEGIDA würde bei jeder Demo solch eine Gewalt ausgehen! PEGIDA wäre längst verboten und Demos wären längst unmöglich...";FALSE
856789691026122;Deine weich gekochte Hirngütze möchte ich aber auch nicht umrühren müssen. Versuche mal ein wenig geschichte zu pauken, bevor Du das Mainstream gesülze nachplapperst. Nazi ist wahrscheinlich das einzige was Dir einfällt.;FALSE
885881188116972;Christian Max du musst mal dein Hirn einschalten. Dann  würdest du schnell merken das das Blödsinn ist was du schreibst;TRUE
876592115712546;"Werte Frau Tiergen,
Dazu bedarf es keiner Zeitmaschine, um festzustellen, was mit uns gerade passiert und warum. Lesen Sie nach, was in den Londoner Beschluessen von 1948 und den Anschlussbeschluessen  dazu von den Westalliierten zum Umgang mit Deutschland festgelegt wurde. 

Im Uebrigen gelten die Beschluesse seit 1948 und damit seit einem Jahr v o r Erlass des Grundgesetzes und damit bis heute fort, weil sie durch den 2+4 Vertrag auch nicht explizit aufgehoben wurden.

Lesen Sie dort nach und Sie werden als Gruendungsmitglieder der Vorlauf-EU/WU aus dem Jahr 1948 folgende Staaten finden:

1.USA 
2.Frankreich
3.England
4.Holland
5.Belgien
6.Luxemburg.

Wissen Sie denn auch, wer alle Dokumente zur angeblichen Wiedervereinigung als Erster von den Alliierten unterschrieben hat?

Nein, nicht die USA und auch nicht Russland und auch nicht England, sondern Frankreich.

Denken Sie weiter, an die EU-Finanzkrise von 2008 und wer zu dieser Zeit ueber das auch deutsche Geld mit seinem vertragswidrigen Anteil von 43% das Sagen hatte:

1. Strauss-Kahn - Frankreich - IWF
2. Sarkozy - Frankreich - ESFS/EU-Kommission
3. Jean - Claude Trichet - Frankreich - EZB/ESM .

Klingeln bei Ihnen nun die Alarmglocken und sind alle Lichter an, wenn Sie sich fragen, was dann Von Rompoy - Belgien, Jean - Claude Juncker und alle Anderen Vertreter dieser sechs Laender bei der Eurokrise zu sagen hatten?

Vergessen Sie nicht, dass der BuPraes Koehler und auch BubaPraes Weber just zu dieser Zeit zuruecktraten, also ausgeschaltet wurden, weil sie die rigiden Vorgaben der Westalliierten nicht einfach ""Folge leisten wollten"".

Am 8.5.1945 kapitulierte die deutsche Wehrmacht und nicht das deutsche Volk. Es ergab sich nur. Aus diesem Grund wurde am 23.5.1945 das nach der Haager Landkriegsordnung zu bewertende Kriegsrecht durch die Festsetzung und Ausschaltung der letzten geschaeftsfuehrenden Reichsregierung in eine einseitige Treuhand durch die Westalliierten ueberfuehrt, die bis heute andauert. 

Bis heute wurde uns die demokratische Neuwahl einer Reichsregierung durch die Westalliierten verweigert und die DDR durch eben diese Treuhand ""abgewickelt"".  

Das Ziel der von Frankreich ueber die USA dominierte EU/WU ist die Tilgung unserer deutschen nation von der Landkarte. 

Hitler kam als Nichtdeutscher, naemlich als Oesterreicher in unser Land - im Auftrag der Westalliierten, vornehmlich Frankreichs radikaler Sozialisten, denn er wollte ""Rache"" dafuer, dass Otto von Bismarck 1871 bei der Reichseinigung Oesterreich aus dem ""Deutschen Reich 1871"" draengte, weil es ein staendiger Kriegsgrund in Europa war. 

Die Hitleristen und die NSDAP waren radikale Sozialisten - somit politisch Linke und niemals ""rechts"". Schon der Parteinahme sagt alles, aber auch die Bekenntnisse der 100%en Sozialisten wie Goebbels, Freisler, Heidrich, Hitler und Himmler, um nur einige zu nennen aus deren lebenslaeufen und Tagebuechern...

Noch 1844 im Hernst schreib Goebbels: ""Die einzige Staats- und Regierungsform fuer Deutschland ist ein sozialistisches System"".

Sehen Sie sich ein Wahl-Plakat der CDU von 1946 an und Sie wissen bescheid.

http://www.google.de/imgres?imgurl=http://www.forum-systemfrage.de/Aufbau/aa/10i/CDU-Plakat%25201946%2520Berlin.gif&imgrefurl=http://www.forum-systemfrage.de/Aufbau/aa/10i/aa10i.php?df_name%3DaaDF10%26tbch%3Daa%26schp%3Dnach30j%26ordner%3D10i&h=691&w=468&tbnid=rfFzhCOhPdTBAM:&zoom=1&tbnh=90&tbnw=61&usg=__bu7QIOCXg0FNElEccyaD4vBszu0=&docid=1k70rZ5hl6wqLM&sa=X&ei=_DLyVIrlBYH1UtV5&ved=0CCQQ9QEwAA

Zu dieser Zeit gab es weder die DDR noch die BRD.

1941 sagte der englische Aussenminister Bender in Moskau zu Stalin ""Machen wir Oesterreich nun wieder zu einem Staat"". Das war das Versprechen gegenueber dem totgeweihten Hitler, wenn dieser Deutschland ""fertiggemacht hat"", neben dem, dass er fuer immer im Geschichtsbuch als grossartiger Feldherr stehen wuerde...

Lesen Sie auch eine andere Meinung und andere Fakten zur Geschichte Deutschlands:

www.deutsche-nationalversammlung.de

Es lohnt sich.

Das (Grund-)Gesetz schuetzt niemals die Dummen. Wir als DNV schuetzen das Grundgesetz, weil wir das Recht auf Abschaltung des gleichen ueber Art.146 GG einfordern.

Nicht ohne Grund sind wir Staatsfeind Nr.1.";FALSE
1038646179507138;Lügenminister de Maisiere eben, wir halten nie Informationen bzgl. der Herkunft, Nationalität usw. zurück... Niemand tut das. Das lügt der frech und dreist im Fernsehen. Aha.. liest der Depp keine Zeitungen.. Hinter welchem Mond lebt der eigentlich..;TRUE
886363804735377;Hast du kein hobby. Autos anzünden oder Steine werfen;TRUE
1056479314390491;"Bevor ich auch nur einen dieser "" Pappnasen "" auf dem Foto meine Stimme gebe, eher friert die Hölle ein und wenn der Teifl bettelt bei mir um nen warmen Sitzplatz, aber denen die uns tag täglich belügen, betrügen, verarschen die Zunkunft unsere Kinder zerstören und unserem Land Schande bereiten...NIEMALS !!!!!!!!!";FALSE
1152575828114172;Nazi-Methoden? Nein! Sehr viel schlimmer. Heute nennt man das Demokratie!;FALSE
977073448997745;"Ich verstehe bald gar nichts mehr .. Obwohl die ""Flüchtlinge"" in den östlichen Ländern ""menschenunwürdig"" behandelt werden, sollen sie in diese Länder ? Die bleiben doch sowieso nicht dort, s. Ungarn. Sie bestimmen doch inzwischen selbst, wo sie hin wollen, da braucht sich die Politik nicht den Kopf über ""Quoten"" zu zerbrechen.";FALSE
856911817680576;"Doch leoni Löwenherz... Aber gegen alleinstehenden 23 jährigen radikalen muslimischen syrier... Das isn feiner unterschied du Eule ;-) nicht gegen die syrier die flüchten müssen, quasi die christlichen sondern die radikalen die ihre ungläubigen Landsleute ermorden... Solltest dich besser informieren. Ich helfe dir dabei gerne";FALSE
1065204123518010;Am besten wäre es wenn jeder einzelne flüchtling sein rückflug ticket findet und schnell in sein kanackenland fliegt;FALSE
968371926534564;Armes Trollweibchen...;TRUE
885913861447038;"Tja so sieht das eben aus, wenn man sich mit den Mächtigen anlegt anstatt nur gegen andre arme Schweine zu hetzen. So kriegt man halt keine CDU-Gespräche und ""Lügenpresse""-Interviews wie Eure Möchtegern-Volkszorn-Bewegung.";FALSE
1012242835480806;charakterloses gesindel was dort die macht übernommen hat;FALSE
960882880616802;Ist es dann von unseren Nachkommen auf vorderman gebracht kommen sie zurück und sagen es ist ihr Land.;FALSE
856767184361706;Sry verschrieben: Warum konsumieren Sie dann immer die Lügenpresse?! Antwort haben Sie ja noch nicht gegeben!;FALSE
858077684230656;"ihr macht aber alle das selbe wie die idioten im 2 weltkrieg bevor hitler an die macht kam... IHR SEID ZU DUMM UM GESCHICHTE ZU KENNEN U WEITER ZU DENKEN ! 
Engstirnig, kurzsichtig u dumm seit ihr !";FALSE
982668075104949;"Ungarn hat die Grenzen dicht gemacht aber die Illegalen machen sich jezt über Kroatien auf den Weg in das gelobte Land. Seitdem Merkel mit ihrer ungedeckelten Willkommensdiktatur die Büchse der Pandora geöffnet hat gibt es auch für den letzten ""Flüchtling"" kein Halten mehr. Dabei spielt es keine Rolle mehr ob man wirklich aus einem Kriegsgebiet, einem Flüchtlingslager oder aus einem sicheren Land kommt. Für alles was jetzt folgt sind Merkel und Gabriel aber auch all die verstrahlten Luftballonschwenker von den Willkommensbahnsteigen verantwortlich. Und wer noch immer nicht begriffen hat was auf uns zukommt sollte sich die Bilder vpn der ungarischen Grenze schon eimal ganz genau ansehen.";FALSE
1010344532337303;Sarah Stolberg - wozu? Hauptsache ist es doch, dass dein Stammbaum anders ist, als der der meisten hier: Kein Kreis...;TRUE
1064991943539228;Mal sehen wann ein Flüchtling Merkels Verstand findet.;FALSE
1007297722641984;Ist auch vernünftig, nicht jeden Schrott ins Land zu lassen !!!;FALSE
